PID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,SalePrice,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Sale Condition
528328100,108.0,14774,9,1999,1999,165.0,0.0,1393.0,1393.0,1422,1177,2599,0.0,2,1,4,1,10,1,1999.0,3.0,779.0,668,30,0,333168,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD ,Normal
528358010,59.0,10593,7,1996,1996,338.0,919.0,801.0,1720.0,1720,0,1720,1.0,2,0,3,1,7,1,1996.0,2.0,527.0,240,56,154,260400,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528363130,98.0,12256,8,1994,1995,362.0,1032.0,431.0,1463.0,1500,1122,2622,1.0,2,1,3,1,9,2,1994.0,2.0,712.0,186,32,0,325000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
528382020,92.0,11764,8,1999,2007,348.0,524.0,628.0,1152.0,1164,1106,2270,0.0,2,1,4,1,9,1,1999.0,3.0,671.0,132,57,0,290000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528382030,58.0,16770,7,1998,1998,30.0,0.0,1195.0,1195.0,1195,644,1839,0.0,2,1,4,1,7,0,1998.0,2.0,486.0,0,81,0,221000,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
528445060,73.0,8987,8,2005,2006,226.0,0.0,1595.0,1595.0,1595,0,1595,0.0,2,0,2,1,6,1,2005.0,3.0,880.0,144,0,0,221500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,None,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528456160,92.0,9215,7,2009,2010,0.0,0.0,1218.0,1218.0,1218,0,1218,0.0,2,0,2,1,4,0,2009.0,2.0,676.0,0,136,0,204500,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,New,Partial
528458070,72.0,8640,7,2009,2009,0.0,24.0,732.0,756.0,764,783,1547,0.0,2,1,3,1,7,0,2009.0,2.0,614.0,169,45,0,215200,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,Con,Normal
528458110,75.0,9000,8,2008,2008,36.0,1078.0,488.0,1566.0,1566,0,1566,1.0,2,0,3,1,7,0,2008.0,2.0,750.0,144,168,0,262500,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
528477080,100.0,12552,7,2004,2005,0.0,222.0,769.0,991.0,991,956,1947,0.0,2,1,3,1,8,1,2004.0,2.0,678.0,0,136,0,254900,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528480090,84.0,10440,6,2005,2005,0.0,1414.0,54.0,1468.0,1468,0,1468,1.0,2,0,2,1,6,1,2005.0,2.0,528.0,0,102,0,271500,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
531367050,76.0,10142,7,2004,2004,0.0,656.0,300.0,956.0,956,1128,2084,1.0,2,1,4,1,8,0,2004.0,2.0,618.0,0,45,0,233000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,BuiltIn,RFn,TA,TA,Y,WD ,Normal
531369060,70.0,11920,7,2004,2004,122.0,0.0,831.0,831.0,831,828,1659,0.0,2,1,3,1,8,0,2004.0,2.0,484.0,144,68,0,181000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
531380080,68.0,8880,7,1994,2002,0.0,695.0,253.0,948.0,1222,888,2110,1.0,2,1,3,1,8,2,1994.0,2.0,463.0,0,130,0,205000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,WD ,Normal
531451110,50.0,8012,6,1980,1980,0.0,543.0,261.0,923.0,923,0,923,0.0,2,0,2,1,5,1,1980.0,1.0,264.0,80,0,0,143000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
531451280,70.0,11218,6,1992,1992,0.0,0.0,1055.0,1055.0,1055,790,1845,0.0,2,1,3,1,8,1,1992.0,2.0,462.0,635,104,0,189000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
531452020,55.0,7892,6,1979,1979,0.0,0.0,918.0,918.0,918,0,918,0.0,2,0,2,1,5,1,1979.0,1.0,264.0,28,0,0,99500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
531452050,50.0,7175,6,1984,1984,0.0,623.0,0.0,744.0,752,0,752,1.0,1,0,2,1,4,0,1984.0,1.0,264.0,353,0,0,125000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
531452180,68.0,9453,7,1993,2003,0.0,402.0,594.0,996.0,1014,730,1744,0.0,2,1,3,1,7,0,1993.0,2.0,457.0,370,70,0,194500,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
531453010,81.0,9672,6,1984,1985,0.0,338.0,702.0,1040.0,1097,0,1097,0.0,2,0,3,1,6,0,1986.0,2.0,480.0,0,0,0,152000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
531453040,70.0,8400,6,1980,1981,130.0,0.0,650.0,650.0,888,676,1564,0.0,2,1,3,1,7,1,1980.0,2.0,476.0,0,50,0,171000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
531477050,70.0,9800,5,1920,1950,0.0,0.0,816.0,816.0,1012,0,1012,0.0,1,0,2,1,5,0,1920.0,1.0,429.0,121,0,80,67500,RH,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
532351140,68.0,8930,6,1978,1978,0.0,0.0,0.0,0.0,1318,584,1902,0.0,2,0,4,2,8,0,1978.0,2.0,539.0,0,0,0,112000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
532354090,88.0,11782,5,1961,1995,0.0,899.0,210.0,1109.0,1155,0,1155,1.0,1,0,3,1,6,0,1987.0,2.0,576.0,192,0,0,148000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Detchd,Unf,TA,TA,Y,WD ,Normal
532376160,65.0,8450,5,1965,2009,0.0,553.0,224.0,894.0,894,0,894,1.0,1,0,3,1,5,1,1973.0,1.0,336.0,416,144,0,138500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,GLQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,Normal
532377060,68.0,9819,5,1967,1967,31.0,450.0,432.0,882.0,900,0,900,0.0,1,0,3,1,5,0,1970.0,1.0,280.0,0,0,0,122000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
532377100,75.0,7500,5,1963,1963,0.0,824.0,216.0,1040.0,1040,0,1040,1.0,1,1,3,1,5,0,1963.0,1.0,308.0,0,0,220,133000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
532378110,68.0,6897,5,1962,2010,0.0,659.0,381.0,1040.0,1040,0,1040,1.0,1,1,3,1,6,0,1962.0,1.0,260.0,0,104,0,127000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
532479070,39.0,15410,6,1974,2002,250.0,126.0,223.0,1208.0,1494,0,1494,1.0,2,0,3,1,7,2,1974.0,2.0,461.0,296,0,186,169000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkCmn,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Fin,TA,TA,Y,WD ,Abnorml
533130020,107.0,10186,7,1992,1992,0.0,674.0,76.0,750.0,1061,862,1923,1.0,2,1,3,1,8,1,1992.0,2.0,564.0,240,39,0,190000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
533130160,88.0,11134,8,1992,1993,180.0,1129.0,261.0,1390.0,1402,823,2225,1.0,2,1,4,1,7,1,1992.0,3.0,713.0,198,30,0,285000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
533205060,25.0,4835,7,2004,2005,0.0,1298.0,190.0,1488.0,1488,0,1488,1.0,2,0,2,1,6,1,2004.0,2.0,506.0,168,50,0,260000,FV,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
533208090,39.0,3515,7,2004,2004,0.0,0.0,840.0,840.0,840,840,1680,0.0,2,1,2,1,3,0,2004.0,2.0,588.0,0,111,0,190000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
533210060,30.0,3215,7,2004,2004,120.0,280.0,320.0,600.0,600,600,1200,0.0,2,1,2,1,4,0,2004.0,2.0,480.0,0,172,0,155000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,ConLD,Normal
533212010,30.0,3182,7,2004,2005,0.0,0.0,600.0,600.0,600,600,1200,0.0,2,1,2,1,4,0,2004.0,2.0,480.0,0,172,0,151000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,WD ,Normal
533212020,24.0,2544,7,2004,2005,0.0,368.0,190.0,600.0,600,600,1200,1.0,2,1,2,1,4,0,2004.0,2.0,480.0,0,172,0,149500,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,WD ,Normal
533212060,24.0,2544,6,2005,2005,216.0,376.0,224.0,600.0,600,636,1236,1.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,152000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,WD ,Normal
533213030,68.0,4403,7,2009,2009,432.0,578.0,892.0,1470.0,1478,0,1478,1.0,2,1,2,1,7,1,2009.0,2.0,484.0,0,144,0,222000,FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
533221090,68.0,2117,6,2000,2000,216.0,378.0,378.0,756.0,769,804,1573,0.0,2,1,3,1,5,0,2000.0,2.0,440.0,0,32,0,177500,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
533221110,68.0,2980,6,2000,2000,1159.0,466.0,290.0,756.0,756,756,1512,1.0,2,1,2,1,5,0,2000.0,2.0,440.0,0,32,0,177000,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
533223020,24.0,2572,7,1999,1999,0.0,604.0,92.0,696.0,696,720,1416,1.0,2,1,3,1,6,0,1999.0,2.0,484.0,0,44,0,155000,FV,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Hip,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
533223100,68.0,2403,7,2003,2003,0.0,244.0,286.0,530.0,530,550,1080,0.0,2,1,2,1,4,0,2003.0,2.0,496.0,0,50,0,147110,FV,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
533238045,57.0,12853,8,2010,2010,0.0,1032.0,610.0,1642.0,1418,0,1418,1.0,1,1,1,1,6,1,2010.0,3.0,852.0,160,192,0,267916,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Ex,Po,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
533244030,68.0,7379,8,2000,2000,0.0,484.0,491.0,975.0,975,873,1848,1.0,2,1,3,1,7,1,2000.0,2.0,592.0,280,184,0,254000,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
533253060,30.0,4420,8,1980,1980,0.0,728.0,0.0,728.0,788,0,788,1.0,1,0,1,1,3,1,1980.0,2.0,484.0,133,42,0,155000,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Detchd,Fin,TA,TA,Y,WD ,Normal
533253210,40.0,3880,8,1978,1978,0.0,1052.0,174.0,1226.0,1226,0,1226,1.0,1,0,1,1,4,1,1978.0,2.0,484.0,223,78,0,206000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,Gable,CompShg,Wd Sdng,Plywood,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
533352170,68.0,13517,6,1976,2005,289.0,533.0,192.0,725.0,725,754,1479,0.0,2,1,3,1,6,0,1976.0,2.0,475.0,0,44,0,130500,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
534102025,80.0,8000,7,2002,2002,0.0,833.0,659.0,1492.0,1492,0,1492,1.0,2,0,3,1,6,1,2002.0,2.0,596.0,277,137,0,230000,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
534129040,68.0,10456,6,1967,1967,120.0,506.0,1323.0,1829.0,1829,0,1829,1.0,2,0,4,1,8,0,1967.0,2.0,535.0,0,76,0,218500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
534151175,80.0,10791,6,1993,1993,0.0,1137.0,143.0,1280.0,1280,1215,2495,1.0,2,1,4,1,9,1,1993.0,2.0,660.0,224,32,0,243500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
534152050,68.0,10603,6,1977,2001,28.0,1200.0,410.0,1610.0,1610,0,1610,1.0,2,0,3,1,6,2,1977.0,2.0,480.0,168,68,0,205000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
534152070,68.0,18837,6,1978,1978,0.0,687.0,491.0,1224.0,1287,604,1891,0.0,3,0,3,1,7,1,1978.0,2.0,678.0,0,69,0,212500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
534152100,80.0,10421,7,1988,1988,42.0,394.0,586.0,980.0,980,734,1714,0.0,2,1,3,1,7,1,1988.0,2.0,496.0,228,66,156,196500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
534176060,78.0,9360,6,1972,2006,0.0,982.0,179.0,1161.0,1381,0,1381,1.0,1,1,3,1,5,1,1972.0,2.0,676.0,0,0,0,197500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
534176230,80.0,9600,6,1971,1971,0.0,329.0,386.0,715.0,930,715,1645,0.0,1,2,4,1,7,0,1971.0,2.0,441.0,0,78,0,171000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
